Total_Spending,Total_Purchase_Num,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
55,5,0.4,19740.0,64,2,1,0,3,0.0,0,0,145,65,5,2
1479,17,0.0588235294117647,90000.0,40,2,1,0,2,0.6,0,0,136,91,1,4
49,4,0.5,35860.0,51,4,0,1,3,0.2,1,0,131,37,5,2
15,3,0.3333333333333333,42997.0,47,4,0,1,3,0.0,0,0,137,91,7,2
300,12,0.3333333333333333,63516.0,51,4,1,0,4,0.0,0,0,142,30,5,2
61,5,0.4,38741.0,66,1,0,1,3,0.0,0,0,133,60,7,3
1617,20,0.05,82582.0,47,2,0,1,1,0.4,1,0,131,54,1,4
1092,25,0.12,78710.0,47,3,1,0,3,0.0,0,0,131,42,4,0
1588,13,0.0769230769230769,81975.0,62,1,0,1,2,0.2,0,0,148,2,7,1
663,19,0.1578947368421052,59432.0,62,3,0,1,2,0.0,0,0,145,88,5,1
96,6,0.3333333333333333,59041.0,51,2,1,0,4,0.0,0,0,132,25,5,2
969,23,0.0434782608695652,77298.0,45,2,1,0,3,0.0,0,0,138,46,3,0
632,18,0.2777777777777778,61331.0,66,3,0,1,3,0.0,0,0,146,42,8,1
909,20,0.1,70932.0,52,1,1,0,3,0.0,0,0,135,57,3,0
1245,27,0.1851851851851851,63887.0,62,2,0,1,2,0.0,0,0,152,38,6,1
177,8,0.375,38593.0,46,1,0,1,2,0.0,0,0,140,42,8,3
82,6,0.1666666666666666,20193.0,33,1,1,0,2,0.0,0,0,149,18,4,3
884,20,0.2,61823.0,72,2,0,1,2,0.0,0,0,147,26,7,1
21,4,0.5,27159.0,51,3,1,0,4,0.0,0,0,133,33,6,2
34,4,0.25,35924.0,55,3,1,0,4,0.0,0,0,133,56,5,2
71,7,0.7142857142857143,7500.0,48,2,1,0,3,0.2,1,0,153,19,9,3
78,6,0.1666666666666666,36301.0,48,1,1,0,3,0.0,0,0,138,53,7,3
273,10,0.3,39747.0,36,2,0,1,2,0.0,0,0,133,43,8,3
75,6,0.3333333333333333,47472.0,58,4,1,0,4,0.0,0,0,140,39,5,2
685,19,0.1578947368421052,50965.0,68,3,1,0,3,0.2,0,0,146,87,8,1
1529,32,0.0625,77766.0,57,4,1,0,3,0.2,1,0,146,97,6,1
1331,21,0.0476190476190476,72282.0,73,2,0,1,1,0.0,1,0,142,70,7,1
28,4,0.25,34176.0,49,3,1,0,3,0.0,0,0,135,9,3,2
1003,24,0.0416666666666666,76630.0,41,2,1,0,2,0.0,0,0,136,93,1,0
2087,19,0.0526315789473684,75345.0,54,3,0,1,1,0.2,1,0,147,16,3,4
1307,18,0.2777777777777778,64325.0,63,4,0,1,2,0.0,0,0,147,41,7,1
263,8,0.125,24279.0,34,0,1,0,2,0.0,0,0,148,6,8,3
48,6,0.6666666666666666,29315.0,64,2,1,0,4,0.0,0,0,133,55,6,2
90,7,0.5714285714285714,33438.0,66,4,0,1,3,0.0,0,0,139,81,5,2
37,5,0.6,27943.0,57,2,1,0,4,0.0,0,0,145,89,8,2
183,7,0.1428571428571428,46891.0,59,1,1,0,3,0.0,0,0,140,91,4,3
758,19,0.1578947368421052,58113.0,65,2,1,0,3,0.0,0,1,147,66,7,1
55,6,0.3333333333333333,21955.0,38,1,1,0,3,0.0,0,0,140,81,6,3
727,19,0.1578947368421052,55357.0,39,2,1,0,4,0.0,0,0,147,66,5,1
50,5,0.2,39771.0,47,2,1,0,3,0.0,0,0,137,92,4,3
1319,19,0.4736842105263157,72550.0,70,4,1,0,4,0.0,0,0,150,39,8,1
1835,27,0.037037037037037,80427.0,49,4,1,0,3,0.0,0,0,152,56,5,1
227,10,0.1,69139.0,59,2,1,0,3,0.0,0,0,135,23,4,0
425,14,0.1428571428571428,46681.0,76,4,1,0,4,0.0,0,0,139,52,5,2
54,5,0.4,49572.0,66,3,1,0,4,0.0,0,0,137,25,7,2
35,3,0.3333333333333333,18890.0,40,3,0,1,1,0.2,1,0,150,5,6,3
26,4,0.25,27889.0,47,3,1,0,3,0.0,0,0,142,42,6,3
679,19,0.1578947368421052,57642.0,54,4,0,1,2,0.2,0,0,136,24,4,0
1690,14,0.1428571428571428,80134.0,52,2,1,0,3,0.6,1,0,144,40,6,4
30,4,0.25,37971.0,51,2,1,0,3,0.0,0,0,137,97,8,3
825,21,0.1428571428571428,64191.0,61,3,0,1,2,0.0,0,0,147,30,3,1
820,21,0.238095238095238,74805.0,69,1,1,0,3,0.0,0,0,138,14,2,0
244,10,0.4,27573.0,49,2,1,0,3,0.0,0,0,145,45,8,3
37,4,0.25,30279.0,35,2,0,1,2,0.0,0,0,148,13,8,3
38,4,0.5,38443.0,56,4,1,0,4,0.0,0,0,135,58,7,2
1890,18,0.0555555555555555,75251.0,52,3,1,0,2,0.0,1,0,152,34,5,1
1453,21,0.0476190476190476,78420.0,58,4,0,1,1,0.0,0,0,142,75,1,0
43,5,0.2,55563.0,46,2,0,1,2,0.0,0,0,133,22,3,3
16,3,0.3333333333333333,33181.0,48,3,1,0,3,0.2,0,0,136,90,6,2
1102,24,0.2916666666666667,61074.0,66,2,1,0,3,0.0,0,0,153,37,7,1
839,21,0.2857142857142857,34445.0,43,0,1,0,2,0.0,0,0,147,92,9,3
1001,24,0.125,56796.0,55,2,1,0,3,0.0,0,0,147,24,7,1
467,15,0.1333333333333333,51529.0,75,3,0,1,2,0.0,0,0,140,14,8,1
22,4,0.25,19346.0,50,2,0,1,2,0.0,0,0,135,26,8,3
139,7,0.1428571428571428,41411.0,38,2,0,1,1,0.0,0,0,137,11,6,3
79,7,0.4285714285714285,31089.0,43,2,1,0,3,0.0,0,0,153,57,8,3
210,9,0.2222222222222222,26490.0,66,1,1,0,2,0.0,0,0,152,92,6,3
850,13,0.0769230769230769,89058.0,64,3,1,0,2,0.0,0,0,149,18,2,1
868,22,0.2272727272727272,57959.0,69,2,0,1,2,0.0,0,0,144,71,3,1
240,10,0.6,43462.0,72,2,1,0,4,0.0,0,0,152,50,8,2
326,12,0.4166666666666667,30522.0,64,3,1,0,3,0.0,0,0,153,6,2,2
963,13,0.0769230769230769,65488.0,66,4,1,0,2,0.0,0,0,131,46,1,0
1189,27,0.037037037037037,65169.0,42,2,1,0,2,0.8,1,0,136,23,6,4
401,14,0.2142857142857142,37087.0,50,4,1,0,3,0.0,0,0,141,50,6,2
132,7,0.4285714285714285,43586.0,44,2,1,0,3,0.0,0,0,152,26,8,3
461,18,0.0555555555555555,65370.0,40,1,1,0,2,0.0,0,0,141,1,1,0
29,4,0.5,9548.0,48,0,0,1,2,0.0,0,0,153,31,8,3
84,6,0.1666666666666666,21024.0,48,3,1,0,2,0.0,0,0,142,89,7,3
1270,16,0.0625,86718.0,70,2,1,0,2,0.0,0,0,148,20,2,0
1508,22,0.0454545454545454,70893.0,48,3,0,1,1,0.0,0,0,147,42,3,1
1826,25,0.32,64176.0,59,1,0,1,2,0.0,0,0,153,52,6,1
863,26,0.1538461538461538,65031.0,65,2,1,0,3,0.0,0,0,146,29,7,1
1188,17,0.1176470588235294,75433.0,35,2,1,0,3,0.4,0,0,133,28,6,4
2034,24,0.0416666666666666,92491.0,41,4,1,0,2,0.6,1,0,144,71,3,4
32,1,0.0,5305.0,48,2,1,0,3,0.0,0,0,141,12,13,3
294,12,0.4166666666666667,70844.0,57,2,0,1,3,0.0,0,0,138,16,7,2
23,3,0.3333333333333333,34596.0,50,4,1,0,3,0.0,1,0,145,48,8,2
61,7,0.5714285714285714,21255.0,50,3,1,0,3,0.0,0,0,135,56,4,2
929,23,0.3478260869565217,54693.0,62,4,1,0,3,0.0,0,0,147,72,6,1
155,8,0.25,31497.0,62,4,1,0,3,0.0,0,0,149,22,8,2
42,5,0.4,26642.0,57,4,0,1,2,0.0,0,0,134,71,6,2
22,3,0.3333333333333333,38590.0,53,2,1,0,3,0.0,0,0,144,65,8,3
974,14,0.0714285714285714,82460.0,74,2,0,1,1,0.0,0,0,137,78,1,0
1899,20,0.0,92344.0,76,2,1,0,2,0.4,0,0,136,9,1,4
25,4,0.5,37054.0,57,3,1,0,4,0.0,0,0,140,89,7,2
189,8,0.5,42011.0,46,2,1,0,3,0.0,0,0,145,46,8,3
180,7,0.5714285714285714,29435.0,58,3,0,1,3,0.0,1,0,153,11,9,2
43,4,0.25,30992.0,48,2,0,1,2,0.0,0,0,144,83,7,3
1572,22,0.0454545454545454,70440.0,46,2,1,0,2,0.2,0,0,139,49,3,4
34,4,0.5,25008.0,36,2,0,1,2,0.0,0,0,135,72,8,3
41,5,0.6,10245.0,53,2,0,1,2,0.0,0,0,144,32,5,3
578,17,0.1764705882352941,52597.0,62,4,0,1,2,0.0,0,0,132,69,5,0
62,7,0.5714285714285714,37334.0,66,4,1,0,4,0.0,0,0,134,44,4,2
41,6,0.3333333333333333,24683.0,34,1,1,0,3,0.0,0,0,134,98,5,3
131,7,0.4285714285714285,33316.0,53,3,0,1,3,0.0,0,0,139,34,6,2
185,9,0.4444444444444444,30732.0,44,4,1,0,3,0.0,0,0,148,44,8,2
17,3,0.3333333333333333,38200.0,54,2,1,0,4,0.0,0,0,149,19,7,2
235,10,0.6,54198.0,58,2,1,0,4,0.0,0,0,136,13,4,2
20,3,0.3333333333333333,47025.0,59,4,0,1,3,0.0,0,0,135,6,7,2
1816,17,0.0588235294117647,78642.0,53,4,1,0,3,0.0,0,0,144,83,6,1
907,22,0.2272727272727272,53977.0,66,2,1,0,3,0.0,0,0,143,21,5,1
2524,28,0.0357142857142857,87679.0,36,2,1,0,2,0.6,1,0,141,62,4,4
2116,20,0.05,88347.0,63,2,1,0,2,0.2,0,0,142,32,1,4
19,4,0.25,15033.0,73,2,0,1,1,0.0,0,0,132,37,3,3
1028,24,0.1666666666666666,60491.0,53,4,1,0,3,0.0,0,0,140,81,5,1
26,4,0.5,29938.0,39,2,0,1,2,0.0,0,0,138,52,6,3
15,3,0.3333333333333333,25930.0,57,2,0,1,3,0.0,0,0,139,87,7,3
44,4,0.25,39062.0,41,2,0,1,2,0.2,0,0,133,28,4,3
30,4,0.25,35684.0,40,1,1,0,3,0.0,0,0,132,66,6,3
2231,13,0.1538461538461538,80360.0,75,4,1,0,2,0.6,0,0,146,56,2,4
446,15,0.6,55521.0,69,4,0,1,4,0.2,1,0,138,11,7,2
1921,28,0.0357142857142857,75702.0,50,2,1,0,3,0.2,0,0,151,87,6,1
44,6,0.5,16269.0,40,4,0,1,2,0.0,0,0,140,75,8,3
1435,18,0.0555555555555555,80617.0,29,1,0,1,1,0.0,0,0,151,42,2,1
10,3,0.3333333333333333,20427.0,51,4,1,0,3,0.0,0,0,133,63,8,2
1315,25,0.04,82800.0,78,4,0,1,1,0.4,1,0,149,23,3,4
46,6,0.3333333333333333,32892.0,53,4,1,0,3,0.0,0,0,131,78,8,2
53,7,0.5714285714285714,12571.0,48,2,0,1,2,0.0,0,0,135,86,6,3
424,14,0.0714285714285714,61825.0,45,2,0,1,2,0.0,0,0,141,56,4,0
1375,31,0.032258064516129,84574.0,72,2,0,1,1,0.0,0,0,143,72,5,1
215,9,0.3333333333333333,44911.0,65,2,1,0,3,0.0,0,0,146,11,7,2
68,5,0.4,44635.0,53,3,0,1,3,0.0,0,0,139,25,7,2
564,16,0.5,51195.0,62,2,1,0,4,0.0,0,0,145,46,8,2
122,7,0.4285714285714285,33168.0,59,3,0,1,2,0.0,0,0,151,0,7,3
42,4,0.25,32880.0,38,2,1,0,3,0.0,0,0,149,76,8,3
992,24,0.1666666666666666,67433.0,72,2,1,0,4,0.2,0,0,142,51,4,1
76,5,0.2,41473.0,39,1,0,1,2,0.0,0,0,143,80,7,3
795,18,0.2222222222222222,49476.0,61,3,0,1,2,0.0,0,0,142,29,2,0
38,4,0.25,31590.0,52,2,1,0,3,0.0,0,0,143,40,8,3
1151,16,0.0625,72906.0,69,2,0,1,1,0.0,0,0,140,79,1,0
380,13,0.3846153846153846,49854.0,52,3,1,0,3,0.0,0,0,138,63,6,2
425,14,0.1428571428571428,46681.0,76,4,1,0,4,0.0,0,0,139,52,5,2
81,7,0.5714285714285714,40706.0,56,4,1,0,5,0.0,0,0,148,37,7,2
17,3,0.3333333333333333,52195.0,46,1,0,1,4,0.0,0,0,132,2,8,3
269,11,0.5454545454545454,23331.0,36,1,0,1,2,0.0,0,0,151,97,9,3
506,16,0.0625,65526.0,60,4,1,0,3,0.0,0,0,133,22,2,0
41,4,0.25,46984.0,68,2,0,1,3,0.0,0,0,145,71,5,2
231,9,0.4444444444444444,34916.0,56,2,1,0,4,0.0,0,0,144,89,9,2
1795,26,0.0384615384615384,92910.0,38,2,1,0,2,0.6,0,0,132,42,1,4
133,6,0.1666666666666666,43018.0,50,3,1,0,3,0.0,0,0,138,46,5,2
1161,17,0.1176470588235294,66334.0,68,4,1,0,3,0.0,1,0,145,82,5,1
1211,27,0.1851851851851851,68316.0,60,1,1,0,3,0.0,0,0,150,54,6,1
114,6,0.3333333333333333,50785.0,62,2,0,1,3,0.0,0,0,140,27,6,2
1370,10,0.1,79410.0,63,2,1,0,2,0.0,0,0,131,19,1,0
725,18,0.0555555555555555,73448.0,55,2,1,0,2,0.0,0,0,135,10,4,0
1379,16,0.0625,81246.0,60,2,0,1,1,0.4,0,0,136,87,1,4
149,8,0.25,50616.0,56,4,0,1,2,0.0,0,0,132,56,7,2
15,3,0.3333333333333333,22775.0,46,2,1,0,3,0.0,0,0,143,40,8,3
236,10,0.1,54165.0,55,2,1,0,2,0.0,0,0,143,72,2,0
396,14,0.4285714285714285,56243.0,49,2,0,1,4,0.0,0,0,136,26,5,2
1526,22,0.1363636363636363,48192.0,66,2,1,0,2,0.6,1,0,145,76,8,4
559,14,0.1428571428571428,71488.0,59,1,1,0,2,0.0,0,0,147,87,1,0
318,10,0.1,38620.0,61,3,1,0,2,0.0,0,0,144,56,3,0
50,6,0.3333333333333333,18393.0,50,0,1,0,3,0.0,0,0,133,2,8,3
37,4,0.25,27100.0,41,3,1,0,3,0.0,0,0,145,64,7,3
363,13,0.1538461538461538,42213.0,67,2,1,0,3,0.2,0,0,139,96,7,2
16,3,0.3333333333333333,33279.0,58,2,0,1,1,0.0,0,0,131,29,3,3
473,15,0.2,53863.0,69,2,1,0,3,0.2,0,0,131,4,7,2
1490,20,0.1,67384.0,54,2,0,1,2,0.2,0,0,150,32,5,1
396,13,0.1538461538461538,50014.0,56,3,0,1,2,0.0,0,0,135,9,5,0
22,3,0.3333333333333333,30261.0,52,2,1,0,5,0.0,0,0,151,75,8,2
289,11,0.3636363636363636,60544.0,63,2,1,0,4,0.0,0,0,152,92,6,2
405,13,0.3846153846153846,54730.0,49,3,1,0,3,0.0,0,0,141,64,4,2
71,5,0.4,59062.0,57,4,1,0,5,0.0,0,0,139,74,4,2
385,12,0.1666666666666666,49494.0,52,3,0,1,2,0.0,0,0,144,46,7,1
73,6,0.1666666666666666,20981.0,47,1,1,0,2,0.0,1,0,144,14,8,3
16,3,0.3333333333333333,46102.0,62,2,0,1,4,0.0,0,0,134,3,7,2
523,22,0.0,84460.0,66,4,1,0,2,0.8,1,0,148,80,5,4
188,8,0.25,37716.0,71,2,1,0,3,0.0,0,0,132,4,7,2
31,3,0.3333333333333333,24336.0,43,1,0,1,2,0.0,0,0,152,82,7,3
1677,17,0.0588235294117647,80812.0,71,2,1,0,2,0.6,0,0,140,95,2,4
93,7,0.4285714285714285,33471.0,51,2,1,0,3,0.0,0,0,151,47,7,3
80,4,0.25,24882.0,46,0,1,0,3,0.2,0,0,152,52,6,3
1435,15,0.0666666666666666,82584.0,50,3,1,0,2,0.4,1,0,143,26,1,4
103,6,0.5,34487.0,47,4,0,1,3,0.0,0,0,152,94,9,2
24,3,0.3333333333333333,30467.0,52,2,1,0,3,0.0,0,0,133,8,7,3
32,4,0.25,41437.0,67,4,0,1,3,0.0,0,0,152,5,7,2
71,6,0.3333333333333333,36927.0,69,3,0,1,3,0.0,0,0,131,46,8,2
94,6,0.3333333333333333,31560.0,50,4,0,1,2,0.0,0,0,142,98,8,3
51,4,0.5,14796.0,40,1,1,0,3,0.0,1,0,152,1,9,3
51,4,0.25,31535.0,44,3,1,0,3,0.2,0,0,139,95,7,3
20,3,0.3333333333333333,48686.0,71,2,1,0,5,0.0,0,0,137,8,8,2
638,17,0.1176470588235294,50002.0,70,2,0,1,2,0.0,0,0,143,21,7,1
6,0,0.0,153924.0,49,2,0,1,1,0.0,0,0,135,81,0,0
161,7,0.4285714285714285,40887.0,72,2,0,1,3,0.0,1,0,144,32,9,2
87,6,0.1666666666666666,59892.0,54,4,1,0,3,0.0,0,0,138,26,3,2
914,13,0.0769230769230769,79734.0,55,3,1,0,2,0.2,0,0,130,72,1,0
137,7,0.1428571428571428,34935.0,32,2,1,0,2,0.0,0,0,142,71,7,3
1109,25,0.16,75330.0,47,2,1,0,4,0.0,0,0,151,94,6,1
902,13,0.1538461538461538,63404.0,60,2,1,0,4,0.2,0,0,131,97,4,0
13,3,0.3333333333333333,28420.0,57,4,0,1,2,0.0,0,0,136,36,6,2
1562,12,0.5833333333333334,74854.0,54,2,1,0,5,0.0,0,0,145,90,5,2
44,5,0.6,30372.0,53,2,0,1,3,0.0,0,0,148,33,7,3
475,13,0.2307692307692307,59754.0,59,2,1,0,3,0.0,1,0,149,96,5,1
59,5,0.4,21063.0,37,0,0,1,2,0.0,0,0,139,34,6,3
1105,16,0.0625,78093.0,77,3,1,0,2,0.0,0,0,137,53,1,0
134,7,0.2857142857142857,39898.0,70,2,1,0,3,0.0,0,0,147,20,7,2
656,19,0.1052631578947368,65695.0,64,4,1,0,3,0.0,0,0,135,50,4,0
198,9,0.3333333333333333,54690.0,53,1,1,0,4,0.0,0,0,138,76,3,2
797,11,0.3636363636363636,59601.0,47,1,0,1,2,0.2,0,0,141,14,8,3
25,4,0.5,13672.0,64,2,1,0,4,0.0,0,0,145,86,8,2
66,5,0.4,50116.0,67,2,1,0,4,0.2,0,0,130,68,5,2
1044,14,0.0714285714285714,69476.0,55,4,1,0,2,0.0,0,0,139,3,2,0
15,3,0.3333333333333333,34242.0,65,3,1,0,3,0.0,0,0,133,25,5,2
1244,16,0.0625,70038.0,42,4,1,0,2,0.0,0,0,138,54,2,0
1198,25,0.24,52278.0,61,4,0,1,2,0.0,1,0,147,24,8,1
285,10,0.2,44551.0,70,3,0,1,2,0.0,0,0,140,24,7,2
1600,13,0.0769230769230769,85620.0,60,2,0,1,1,0.0,1,0,136,68,1,0
135,7,0.1428571428571428,48526.0,45,2,0,1,2,0.0,0,0,136,32,3,3
1079,24,0.0833333333333333,70647.0,57,2,0,1,2,0.0,0,0,152,65,2,1
691,19,0.3157894736842105,44529.0,58,2,1,0,3,0.2,0,0,142,98,5,1
393,11,0.0909090909090909,51373.0,33,2,1,0,2,0.0,0,0,142,37,4,3
34,4,0.25,20130.0,50,1,1,0,2,0.0,0,0,133,99,8,3
1282,19,0.2105263157894736,65220.0,59,4,1,0,2,0.0,1,0,152,3,6,1
28,4,0.25,26150.0,68,2,0,1,4,0.0,0,0,146,61,7,2
75,6,0.3333333333333333,18589.0,55,2,0,1,1,0.0,0,0,148,89,7,3
72,5,0.4,31158.0,39,2,1,0,3,0.0,0,0,147,62,8,3
692,17,0.0588235294117647,49767.0,33,2,0,1,1,0.0,0,0,144,92,4,1
112,6,0.5,28087.0,66,2,1,0,4,0.0,0,0,149,77,7,2
1101,19,0.0526315789473684,77972.0,70,2,1,0,2,0.0,0,0,133,18,1,0
606,16,0.4375,66373.0,46,2,1,0,4,0.0,0,0,143,57,3,2
50,4,0.25,25271.0,41,2,1,0,3,0.0,0,0,149,45,9,3
530,16,0.0625,61559.0,59,2,0,1,2,0.0,0,0,142,8,3,0
1833,25,0.04,83145.0,50,2,1,0,2,0.2,1,0,152,14,2,4
608,16,0.125,61286.0,58,2,1,0,3,0.0,0,0,141,34,5,1
630,18,0.3333333333333333,40464.0,71,2,0,1,2,0.0,0,0,148,78,8,1
54,4,0.25,23529.0,59,0,0,1,2,0.0,0,0,148,67,6,3
1477,21,0.238095238095238,63120.0,74,3,0,1,2,0.0,1,0,151,53,7,1
943,22,0.0454545454545454,60152.0,45,2,0,1,2,0.0,0,0,145,6,3,1
34,4,0.25,25721.0,53,2,1,0,3,0.0,1,0,143,75,7,3
18,3,0.3333333333333333,26326.0,48,1,1,0,2,0.0,0,1,140,12,3,3
76,6,0.3333333333333333,43050.0,51,1,1,0,3,0.0,0,0,133,10,5,3
