ID,Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
9094,587,313,15,47,20,0,192,14,7,4,3,0.1428571428571428,62972.0,69,1,1,0,3,1,0,0,0,0,0,0.0,1,0,153,39,6,1
810,641,151,81,86,168,91,64,17,4,2,11,0.1176470588235294,74190.0,49,2,1,0,3,1,0,0,0,0,0,0.0,0,0,132,49,2,0
5493,23,15,0,2,0,0,6,3,1,0,2,0.3333333333333333,39356.0,48,2,1,0,4,2,0,0,1,0,0,0.2,0,0,133,21,6,2
2147,2279,736,63,946,219,189,126,22,4,7,11,0.0454545454545454,76653.0,55,2,1,0,2,0,1,0,0,0,1,0.4,0,0,141,91,2,4
5107,49,15,0,8,4,2,20,4,1,1,2,0.5,35860.0,51,4,0,1,3,2,0,0,1,0,0,0.2,0,0,131,37,5,2
3979,1779,982,17,672,23,34,51,16,6,2,8,0.0625,90687.0,41,4,0,1,1,0,0,0,0,0,1,0.2,1,0,143,98,2,4
6049,1804,1142,51,415,90,69,37,26,7,8,11,0.0384615384615384,73450.0,42,3,1,0,2,0,1,0,1,0,0,0.4,0,0,137,85,3,4
8147,48,28,0,11,0,0,9,5,2,0,3,0.6,31454.0,64,2,1,0,4,2,0,0,0,0,0,0.0,0,0,142,40,8,2
1857,83,46,0,12,0,2,23,5,2,1,2,0.4,47139.0,72,2,0,1,3,2,0,0,0,0,0,0.0,1,0,134,2,7,2
3910,1862,897,161,430,186,161,27,17,4,7,6,0.0,83829.0,49,2,0,1,1,0,1,0,1,0,1,0.6,1,0,139,78,1,4
5207,793,489,6,152,8,6,132,19,9,4,6,0.5263157894736842,53378.0,61,4,1,0,4,2,0,0,0,0,0,0.0,1,0,151,41,8,2
11114,84,25,4,9,6,8,32,6,2,1,3,0.5,19656.0,54,2,1,0,3,1,0,0,0,0,0,0.0,0,0,147,94,7,3
5429,183,145,1,33,2,1,1,9,4,1,4,0.1111111111111111,45579.0,76,4,1,0,3,1,0,0,0,0,0,0.0,0,0,140,10,6,2
9400,1383,630,26,611,44,18,54,18,6,6,6,0.0555555555555555,85485.0,66,1,0,1,1,0,0,0,0,0,0,0.0,0,0,130,73,2,0
1740,999,760,38,104,50,9,38,14,7,3,4,0.1428571428571428,55956.0,80,2,1,0,2,0,0,0,0,1,0,0.2,0,0,133,22,4,0
7488,825,420,15,186,151,38,15,21,5,3,13,0.1428571428571428,64191.0,61,3,0,1,2,1,0,0,0,0,0,0.0,0,0,147,30,3,1
195,246,125,17,52,3,19,30,10,5,1,4,0.4,38808.0,52,2,0,1,2,1,0,0,1,0,0,0.2,1,0,152,21,8,3
635,610,464,5,64,7,0,70,17,9,1,7,0.4705882352941176,57183.0,58,3,1,0,4,2,0,0,0,0,0,0.0,0,0,146,51,8,2
7527,76,6,6,29,12,15,8,6,2,1,3,0.5,23748.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,150,97,8,3
10319,1286,1090,12,96,16,12,60,18,3,4,11,0.2222222222222222,66303.0,53,2,1,0,3,1,0,0,0,1,0,0.2,0,0,146,56,8,1
2296,30,3,2,11,2,2,10,3,1,0,2,0.3333333333333333,37368.0,49,3,1,0,3,1,0,0,1,0,0,0.2,0,0,137,4,6,2
10637,99,24,0,27,8,30,10,6,3,0,3,0.3333333333333333,40800.0,60,2,1,0,5,3,0,0,0,0,0,0.0,0,1,148,77,7,2
2931,1192,737,21,106,55,63,210,22,6,7,9,0.0,71847.0,46,2,0,1,1,0,1,0,0,0,0,0.2,0,0,152,95,3,4
907,362,254,6,71,4,0,27,13,5,1,7,0.3846153846153846,46149.0,49,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,36,5,2
3698,2130,817,185,687,145,55,241,18,4,6,8,0.0555555555555555,78687.0,41,2,1,0,2,0,0,0,0,0,1,0.2,1,0,153,13,2,4
9516,1229,620,54,239,99,98,119,26,9,7,10,0.0769230769230769,49118.0,53,1,0,1,1,0,0,1,0,1,0,0.4,1,0,153,90,7,4
679,38,13,4,20,0,0,1,4,1,0,3,0.5,37633.0,67,4,1,0,4,2,0,0,0,0,0,0.0,0,0,152,49,9,2
7384,485,113,61,204,34,26,47,15,7,1,7,0.1333333333333333,39767.0,73,3,1,0,2,0,0,0,0,0,0,0.0,0,0,141,18,8,1
5043,434,7,23,78,133,49,144,11,4,2,5,0.1818181818181818,26997.0,73,0,1,0,2,0,0,0,0,0,0,0.0,0,0,150,89,7,3
5267,44,16,2,18,2,1,5,4,1,0,3,0.25,33986.0,54,2,0,1,2,1,0,0,0,0,0,0.0,0,0,146,43,7,3
339,496,462,0,24,6,0,4,16,9,2,5,0.125,57091.0,52,4,1,0,3,1,0,0,0,1,0,0.2,1,0,149,82,7,1
2516,78,22,2,10,6,4,34,5,1,2,2,0.4,46831.0,55,1,1,0,4,2,0,0,0,0,0,0.0,0,0,143,84,4,2
9010,2346,968,147,842,137,42,210,22,5,7,10,0.0454545454545454,83151.0,52,3,1,0,2,0,1,0,1,0,1,0.6,1,0,147,80,2,4
378,794,283,112,151,51,72,125,19,7,2,10,0.1052631578947368,52531.0,53,2,1,0,2,0,0,0,0,0,0,0.0,0,0,148,68,6,1
4808,17,1,2,5,6,0,3,3,1,0,2,0.3333333333333333,15759.0,68,2,1,0,2,0,0,0,0,0,0,0.0,0,0,140,12,7,3
5068,26,14,1,7,2,1,1,4,2,0,2,0.25,22804.0,53,2,0,1,2,1,0,0,0,0,0,0.0,0,0,141,75,9,3
7628,76,30,5,24,6,3,8,6,2,0,4,0.3333333333333333,43050.0,51,1,1,0,3,1,0,0,0,0,0,0.0,0,0,133,10,5,3
7128,15,4,0,5,0,1,5,3,1,0,2,0.3333333333333333,42997.0,47,4,0,1,3,2,0,0,0,0,0,0.0,0,0,137,91,7,2
2811,62,52,0,9,0,0,1,5,1,0,4,0.4,48918.0,61,4,0,1,3,2,0,0,0,0,0,0.0,0,0,133,21,4,2
3551,198,62,1,57,19,11,48,8,2,1,5,0.25,60033.0,70,3,1,0,3,1,0,0,0,0,0,0.0,0,0,133,28,2,0
1663,49,20,2,14,3,0,10,4,2,0,2,0.25,34043.0,46,4,1,0,3,1,0,0,0,0,0,0.0,0,0,138,97,9,2
5543,802,545,7,114,37,21,78,20,7,2,11,0.25,57811.0,58,2,1,0,3,1,0,0,0,1,0,0.2,0,0,142,49,5,1
1577,1736,558,79,622,207,175,95,14,4,6,4,0.0714285714285714,78569.0,78,2,1,0,2,0,0,0,0,0,1,0.2,1,0,134,14,1,0
10641,57,6,5,4,13,4,25,6,2,1,3,0.6666666666666666,7500.0,46,2,0,1,3,2,0,0,0,0,0,0.0,0,0,148,5,6,3
5336,59,39,1,9,2,0,8,2,1,0,1,0.0,157733.0,53,3,1,0,3,1,0,0,0,0,0,0.0,0,0,143,37,1,0
6024,2302,1111,24,790,160,45,172,18,5,8,5,0.0,94384.0,71,2,1,0,2,0,1,0,0,1,1,0.6,1,0,146,62,2,4
1878,37,4,6,8,6,3,10,5,2,0,3,0.2,23148.0,39,1,1,0,2,0,0,0,0,0,0,0.0,0,0,134,83,7,3
3099,310,183,5,65,3,5,49,11,5,2,4,0.4545454545454545,44267.0,54,2,0,1,3,2,0,0,0,0,0,0.0,0,0,146,48,9,3
6055,1305,546,72,376,94,145,72,18,5,5,8,0.0555555555555555,71626.0,45,2,1,0,2,0,0,0,0,1,0,0.2,0,0,150,94,3,1
5841,832,606,7,155,10,0,54,21,10,3,8,0.238095238095238,60894.0,58,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,61,7,1
3972,401,266,6,51,8,6,64,13,7,1,5,0.4615384615384615,50200.0,48,2,1,0,4,2,0,0,0,0,0,0.0,0,0,145,70,8,2
4394,1501,1142,29,249,38,29,14,22,5,5,12,0.0454545454545454,81051.0,59,4,1,0,2,0,0,0,0,1,1,0.4,0,0,131,43,2,4
5758,1189,1074,0,69,0,0,46,27,10,4,13,0.037037037037037,65169.0,42,2,1,0,2,0,1,1,1,0,1,0.8,1,0,136,23,6,4
6658,1194,771,51,154,54,10,154,25,11,2,12,0.28,59868.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,141,37,6,1
4603,656,371,32,189,0,58,6,19,5,4,10,0.1052631578947368,65695.0,64,4,1,0,3,1,0,0,0,0,0,0.0,0,0,135,50,4,0
8427,1540,556,14,717,210,0,43,22,7,5,10,0.0454545454545454,64857.0,68,3,0,1,1,0,0,0,0,0,0,0.0,0,0,149,78,4,1
10260,311,202,5,74,11,5,14,12,6,1,5,0.25,45143.0,59,3,1,0,3,1,0,0,0,0,0,0.0,0,0,140,74,7,2
7143,820,209,162,209,41,162,37,21,4,7,10,0.238095238095238,74805.0,69,1,1,0,3,1,0,0,0,0,0,0.0,0,0,138,14,2,0
8789,274,35,40,111,36,40,12,11,3,1,7,0.2727272727272727,59060.0,35,1,1,0,3,1,0,0,0,0,0,0.0,0,0,136,77,4,3
6197,57,37,0,17,0,0,3,6,3,0,3,0.5,27238.0,62,4,0,1,3,2,0,0,0,0,0,0.0,0,0,145,39,9,2
4554,448,171,45,73,59,10,90,13,3,2,8,0.3076923076923077,47009.0,59,2,1,0,3,1,0,0,0,0,0,0.0,0,0,139,89,4,2
4937,44,12,2,20,3,2,5,4,1,0,3,0.25,46094.0,51,1,1,0,4,2,0,0,0,0,0,0.0,0,0,131,62,7,2
1920,102,44,4,21,6,0,27,6,3,0,3,0.3333333333333333,40321.0,52,2,1,0,4,2,0,0,0,0,0,0.0,0,0,141,59,7,2
8749,61,20,2,9,4,6,20,4,1,1,2,0.25,37235.0,40,2,1,0,3,1,0,0,0,0,0,0.0,0,0,135,68,4,3
1650,1643,779,86,537,34,69,138,26,5,9,12,0.0384615384615384,81843.0,64,3,1,0,2,0,0,0,0,0,0,0.0,0,0,144,13,3,1
10377,397,170,6,97,24,12,88,12,6,1,5,0.25,46692.0,66,3,1,0,3,1,0,0,0,0,0,0.0,0,0,143,37,6,2
9206,1121,491,48,231,112,105,134,24,5,7,12,0.0833333333333333,77382.0,56,2,1,0,3,1,0,0,0,0,1,0.2,0,0,136,36,1,0
10971,473,173,8,107,7,2,176,12,7,2,3,0.3333333333333333,37774.0,47,2,0,1,3,2,0,0,1,0,0,0.2,1,1,152,28,9,3
6398,50,7,10,13,16,0,4,6,3,0,3,0.3333333333333333,18393.0,50,0,1,0,3,1,0,0,0,0,0,0.0,0,0,133,2,8,3
9212,1678,1205,0,235,19,14,205,22,6,3,13,0.2727272727272727,72828.0,62,3,1,0,3,1,0,0,0,0,0,0.0,0,0,147,17,7,1
7937,58,10,7,25,6,3,7,6,3,0,3,0.1666666666666666,24711.0,42,2,1,0,2,0,0,0,0,0,0,0.0,0,0,132,86,7,3
839,170,97,4,44,6,1,18,8,3,1,4,0.125,45503.0,49,4,1,0,3,1,0,0,0,0,0,0.0,0,0,139,54,5,2
4246,373,67,11,26,4,3,262,2,1,0,1,0.0,6560.0,42,3,0,1,1,0,0,0,0,0,0,0.0,0,0,137,2,17,3
158,1196,345,53,528,98,75,97,16,8,3,5,0.0625,71604.0,79,4,1,0,2,0,0,0,1,0,0,0.2,1,0,137,3,4,0
4832,101,6,5,17,3,24,46,6,2,2,2,0.3333333333333333,27244.0,45,2,1,0,3,1,0,0,0,0,0,0.0,0,0,134,84,7,3
5621,316,73,57,100,71,15,0,12,6,1,5,0.4166666666666667,48752.0,55,2,1,0,4,2,0,0,0,0,0,0.0,1,0,149,8,9,2
1945,1400,711,36,217,172,96,168,18,7,4,7,0.1666666666666666,71434.0,62,2,1,0,3,1,1,0,0,1,0,0.4,0,0,139,4,4,4
5147,1424,774,70,118,182,187,93,26,4,9,13,0.0384615384615384,90842.0,76,2,0,1,1,0,0,0,0,0,0,0.0,0,0,141,57,1,0
2535,844,163,0,480,0,126,75,19,6,5,8,0.0526315789473684,88097.0,46,3,1,0,3,1,1,0,0,1,1,0.6,1,0,153,24,9,4
11039,311,82,33,54,71,30,41,11,5,2,4,0.1818181818181818,51948.0,49,2,1,0,3,1,0,0,0,0,0,0.0,0,0,140,51,5,2
9495,1149,358,108,413,141,97,32,16,2,8,6,0.0625,71853.0,42,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,29,1,0
9635,129,66,2,40,4,3,14,7,3,1,3,0.1428571428571428,35876.0,41,3,1,0,2,0,0,0,0,0,0,0.0,0,0,132,13,6,3
2173,32,13,6,7,0,3,3,4,1,0,3,0.25,40049.0,72,2,0,1,2,1,0,0,0,0,0,0.0,0,0,139,23,6,3
942,299,139,13,78,20,13,36,11,7,1,3,0.2727272727272727,39660.0,42,2,0,1,2,1,0,0,0,0,0,0.0,1,0,153,36,9,3
9386,320,274,0,21,4,6,15,12,5,1,6,0.0833333333333333,50127.0,62,2,1,0,3,1,0,0,0,1,0,0.2,0,0,131,88,6,0
5510,441,262,6,61,0,10,102,13,5,2,6,0.2307692307692307,43263.0,47,3,1,0,3,1,0,0,0,0,0,0.0,0,0,150,2,5,2
873,1178,1099,0,45,0,0,34,17,3,4,10,0.6470588235294118,62845.0,75,3,1,0,4,2,0,0,0,1,0,0.2,1,0,151,3,8,2
2253,85,32,0,8,23,4,18,5,1,0,4,0.2,18929.0,34,2,1,0,2,0,0,0,0,0,0,0.0,0,0,147,15,6,3
5181,24,2,4,2,0,11,5,3,1,0,2,0.3333333333333333,24367.0,42,0,0,1,2,1,0,0,0,0,0,0.0,0,0,146,58,9,3
979,112,6,10,21,19,14,42,6,2,1,3,0.3333333333333333,33249.0,49,2,0,1,2,1,0,0,0,0,0,0.0,0,0,146,11,6,3
10390,30,6,7,4,3,4,6,4,1,0,3,0.25,26887.0,65,1,1,0,3,1,0,0,0,0,0,0.0,0,0,147,27,6,3
4698,410,135,46,92,65,61,11,14,5,2,7,0.1428571428571428,50150.0,41,4,1,0,2,0,0,0,0,0,0,0.0,0,0,142,32,5,1
7793,800,641,7,84,0,30,38,21,10,4,7,0.1428571428571428,62061.0,48,2,1,0,3,1,0,0,0,1,0,0.2,0,0,140,12,6,1
1745,1313,714,76,395,116,0,12,19,4,6,9,0.0526315789473684,85696.0,62,4,0,1,1,0,0,0,0,0,0,0.0,1,0,144,88,1,0
10590,1483,794,73,573,0,29,14,22,4,8,10,0.0454545454545454,76542.0,68,4,1,0,2,0,0,0,0,0,0,0.0,0,0,145,91,2,1
5080,1258,420,0,452,182,64,140,16,6,6,4,0.0625,70515.0,31,2,0,1,1,0,0,0,0,0,0,0.0,1,0,138,12,2,0
8369,28,1,2,7,4,3,11,3,0,1,2,0.3333333333333333,18227.0,37,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,21,8,3
5232,227,86,12,75,33,15,6,10,4,1,5,0.1,69139.0,59,2,1,0,3,1,0,0,0,0,0,0.0,0,0,135,23,4,0
2407,1555,823,25,459,124,29,95,19,6,6,7,0.0526315789473684,69109.0,42,2,1,0,2,0,0,0,0,0,1,0.2,1,0,150,10,4,4
3834,861,231,161,215,171,30,53,21,8,2,11,0.0952380952380952,69627.0,62,2,0,1,2,1,0,0,0,0,0,0.0,0,0,146,35,5,1
7912,103,8,15,27,0,20,33,6,3,1,2,0.3333333333333333,38136.0,46,2,1,0,3,1,0,0,1,0,0,0.2,0,0,144,69,8,3
7712,634,182,17,259,77,70,29,18,6,2,10,0.0555555555555555,62159.0,78,4,0,1,1,0,0,0,0,0,0,0.0,0,0,132,68,4,0
1065,1918,557,129,984,193,37,18,18,5,8,5,0.0555555555555555,80695.0,61,2,0,1,1,0,0,0,0,0,0,0.0,0,0,136,85,2,0
7275,131,79,1,31,4,4,12,7,2,1,4,0.4285714285714285,33316.0,53,3,0,1,3,2,0,0,0,0,0,0.0,0,0,139,34,6,2
1343,586,368,24,68,38,0,88,16,8,2,6,0.375,58554.0,56,2,1,0,4,2,0,0,0,0,0,0.0,0,0,151,55,7,2
1384,62,6,4,14,8,8,22,5,2,1,2,0.4,17256.0,32,0,1,0,3,1,0,0,1,0,0,0.2,0,0,137,10,8,3
9967,447,160,15,196,15,11,50,14,6,1,7,0.5714285714285714,53034.0,50,2,0,1,3,2,0,0,0,0,0,0.0,0,0,143,30,8,2
6181,939,488,21,238,56,108,28,26,8,7,11,0.0384615384615384,52203.0,74,1,1,0,2,0,0,0,0,0,0,0.0,0,0,153,36,6,1
10507,797,691,7,69,0,7,23,11,2,2,7,0.3636363636363636,59601.0,47,1,0,1,2,1,0,0,0,1,0,0.2,0,0,141,14,8,3
2674,1143,543,10,205,160,143,82,15,6,3,6,0.0666666666666666,75154.0,66,3,0,1,2,1,0,0,0,0,0,0.0,1,0,152,79,3,1
2698,415,254,7,108,20,0,26,14,6,3,5,0.2142857142857142,47025.0,48,2,0,1,2,1,0,0,0,0,0,0.0,0,0,138,52,6,3
3231,30,5,4,10,2,2,7,4,1,0,3,0.25,37971.0,51,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,97,8,3
4096,187,112,19,21,16,14,5,9,4,1,4,0.3333333333333333,41335.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,136,24,7,3
10476,251,134,11,59,15,2,30,10,3,2,5,0.1,67267.0,66,2,1,0,3,1,0,0,0,0,0,0.0,0,0,132,0,2,0
5948,237,143,6,52,11,8,17,10,4,1,5,0.2,57338.0,49,2,0,1,2,1,0,0,0,0,0,0.0,0,0,132,96,5,0
9140,91,51,4,24,4,7,1,6,2,0,4,0.3333333333333333,50523.0,64,1,1,0,4,2,0,0,0,0,0,0.0,0,0,136,89,6,2
10258,35,27,0,5,0,0,3,4,1,0,3,0.5,35791.0,59,3,0,1,4,3,0,0,0,0,0,0.0,0,0,144,94,8,2
5675,493,459,0,24,6,0,4,16,4,5,7,0.375,50611.0,64,4,0,1,2,1,0,0,0,1,0,0.2,0,0,151,98,6,1
4743,971,689,8,167,11,8,88,23,8,4,11,0.217391304347826,56242.0,55,4,1,0,3,1,0,0,0,0,0,0.0,0,0,146,72,6,1
8805,371,283,10,38,0,13,27,13,7,2,4,0.3076923076923077,48904.0,64,2,0,1,2,1,0,0,0,0,0,0.0,0,0,149,1,8,3
1542,396,347,0,35,4,3,7,14,4,2,8,0.4285714285714285,56243.0,49,2,0,1,4,3,0,0,0,0,0,0.0,0,0,136,26,5,2
6770,68,5,13,14,0,5,31,5,2,1,2,0.4,21355.0,39,2,1,0,3,1,0,0,1,0,0,0.2,1,0,140,5,6,3
8773,322,280,0,18,0,0,24,12,5,1,6,0.25,57420.0,53,3,1,0,3,1,0,0,0,1,0,0.2,0,0,142,22,7,2
10420,222,95,14,64,2,9,38,9,4,2,3,0.1111111111111111,46390.0,69,3,0,1,2,1,0,0,0,0,0,0.0,0,0,132,56,7,0
7514,177,84,10,34,11,10,28,8,3,1,4,0.5,54342.0,68,1,1,0,4,2,0,0,0,0,0,0.0,0,0,142,74,6,2
793,45,18,3,17,3,0,4,5,2,0,3,0.2,20895.0,51,2,1,0,3,1,0,0,0,0,0,0.0,0,0,151,24,9,3
10909,1899,992,24,694,51,19,119,20,5,10,5,0.0,92344.0,76,2,1,0,2,0,0,0,1,0,1,0.4,0,0,136,9,1,4
8702,22,9,1,7,0,3,2,4,1,0,3,0.5,26907.0,48,1,1,0,4,2,0,0,0,0,0,0.0,0,0,140,10,7,3
4791,41,19,1,17,2,0,2,4,1,0,3,0.25,44964.0,44,2,1,0,4,2,0,0,0,0,0,0.0,0,0,149,35,8,3
2963,1440,709,93,374,104,80,80,20,8,6,6,0.05,75507.0,45,2,1,0,2,0,0,0,0,0,0,0.0,0,0,132,56,3,0
8216,325,158,0,76,13,7,71,11,4,4,3,0.5454545454545454,53761.0,52,3,1,0,4,2,0,0,0,0,0,0.0,0,0,139,7,5,2
8140,95,10,14,29,4,2,36,7,2,1,4,0.4285714285714285,22682.0,51,2,1,0,3,1,0,0,0,0,0,0.0,0,0,139,51,4,3
10146,42,25,1,13,0,0,3,4,1,0,3,0.25,38887.0,52,4,1,0,3,1,0,0,0,0,0,0.0,0,0,134,17,7,2
5289,72,8,4,12,15,4,29,4,1,1,2,0.5,41658.0,49,1,0,1,3,2,0,0,0,0,0,0.0,0,0,150,30,4,3
2587,20,14,0,6,0,0,0,5,2,0,3,0.4,29791.0,52,4,1,0,3,1,0,0,0,0,0,0.0,0,0,132,21,5,2
4405,789,622,7,115,30,0,15,21,6,3,12,0.0952380952380952,63915.0,68,3,1,0,4,2,0,0,0,0,0,0.0,0,0,141,2,5,1
8663,15,11,0,3,0,0,1,3,1,0,2,0.3333333333333333,39996.0,50,2,0,1,3,2,0,0,0,0,0,0.0,0,0,131,85,6,3
2589,59,25,3,16,8,5,2,6,2,1,3,0.3333333333333333,26759.0,52,2,0,1,2,1,0,0,0,0,0,0.0,0,0,135,65,6,3
3421,908,635,15,100,20,7,131,21,9,3,9,0.0476190476190476,63841.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,144,64,6,1
10490,417,100,64,79,65,0,109,12,6,2,4,0.1666666666666666,51039.0,55,4,1,0,4,2,0,0,0,0,0,0.0,0,0,149,11,7,2
4094,289,201,2,43,3,5,35,11,5,1,5,0.3636363636363636,60544.0,63,2,1,0,4,2,0,0,0,0,0,0.0,0,0,152,92,6,2
9958,769,642,14,49,0,7,57,20,9,2,9,0.05,65685.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,54,5,0
2534,188,97,1,41,6,2,41,8,4,1,3,0.25,37716.0,71,2,1,0,3,1,0,0,0,0,0,0.0,0,0,132,4,7,2
4188,354,204,5,39,17,0,89,11,5,2,4,0.2727272727272727,36864.0,67,2,0,1,2,1,0,0,0,0,0,0.0,1,0,153,53,8,3
6613,727,513,7,133,46,14,14,20,8,4,8,0.3,44511.0,54,3,1,0,3,1,0,0,0,0,0,0.0,0,0,151,39,8,1
10827,146,88,3,21,4,1,29,7,3,0,4,0.5714285714285714,36947.0,57,4,1,0,4,2,0,0,0,0,0,0.0,0,0,153,49,9,2
5491,319,172,12,112,8,0,15,12,6,1,5,0.3333333333333333,47352.0,73,3,1,0,3,1,0,0,0,0,0,0.0,0,0,145,70,7,2
8402,794,329,35,222,130,35,43,20,7,5,8,0.1,67087.0,71,3,1,0,3,1,0,0,0,0,0,0.0,0,0,136,40,4,0
8783,454,296,13,104,11,13,17,15,4,2,9,0.2,57045.0,74,2,1,0,3,1,0,0,0,0,0,0.0,0,0,152,40,3,1
10010,152,100,2,16,2,1,31,7,3,2,2,0.5714285714285714,36957.0,71,4,0,1,3,2,0,0,0,0,0,0.0,1,0,152,43,9,2
618,797,422,7,238,69,46,15,21,7,2,12,0.0476190476190476,69389.0,47,4,1,0,3,1,0,0,0,0,0,0.0,0,0,151,17,4,1
9121,1690,1218,16,272,104,0,80,14,5,3,6,0.1428571428571428,80134.0,52,2,1,0,3,1,1,0,0,1,1,0.6,1,0,144,40,6,4
361,20,5,1,7,2,1,4,3,1,0,2,0.3333333333333333,43142.0,55,3,1,0,4,2,0,0,0,0,0,0.0,0,0,134,84,7,2
4310,1428,507,93,520,242,40,26,20,5,10,5,0.05,80589.0,80,2,1,0,2,0,1,0,0,0,0,0.2,1,0,135,25,1,0
2678,209,52,12,50,4,36,55,8,5,0,3,0.375,34412.0,34,2,0,1,2,1,0,0,0,0,0,0.0,0,0,147,62,9,3
6376,545,191,56,139,51,8,100,15,4,3,8,0.2666666666666666,57537.0,45,2,0,1,2,1,0,0,0,0,0,0.0,0,0,143,83,4,1
524,96,2,23,11,8,6,46,5,2,1,2,0.2,22634.0,58,0,1,0,2,0,0,0,0,0,0,0.0,0,0,148,47,8,3
10341,222,68,28,39,16,30,41,9,2,2,5,0.1111111111111111,51315.0,76,2,1,0,2,0,0,0,0,0,0,0.0,0,0,134,45,2,0
5654,61,20,4,10,6,4,17,5,2,0,3,0.4,36026.0,52,2,1,0,5,3,0,0,0,0,0,0.0,0,0,134,34,6,2
4098,44,20,3,16,0,4,1,6,2,0,4,0.5,24639.0,51,2,1,0,4,2,0,0,0,0,0,0.0,0,0,135,3,6,2
5824,8,7,0,1,0,0,0,3,1,0,2,0.3333333333333333,34578.0,52,4,1,0,5,3,0,0,0,0,0,0.0,0,0,133,1,6,2
7000,817,279,172,74,38,8,246,22,2,10,10,0.0454545454545454,65704.0,52,1,0,1,1,0,0,0,0,0,0,0.0,0,0,139,18,1,0
2561,1371,977,12,253,16,12,101,19,4,3,12,0.2105263157894736,63810.0,58,2,0,1,2,1,0,0,0,1,0,0.2,0,0,150,45,8,1
5229,42,30,1,8,0,0,3,4,1,0,3,0.25,54132.0,55,4,1,0,3,1,0,0,0,0,0,0.0,0,0,134,81,7,2
4086,60,6,1,7,23,4,19,4,1,1,2,0.25,18690.0,65,2,1,0,2,0,0,0,0,0,0,0.0,0,0,148,77,8,3
2428,78,3,18,26,11,8,12,6,2,0,4,0.5,28164.0,54,2,1,0,3,1,0,0,0,0,0,0.0,0,0,144,23,7,3
8254,23,14,0,2,0,0,7,3,1,0,2,0.3333333333333333,34596.0,50,4,1,0,3,1,0,0,0,0,0,0.0,0,0,145,48,8,2
2836,19,10,1,7,0,0,1,3,1,0,2,0.3333333333333333,43269.0,52,4,1,0,3,1,0,0,0,0,0,0.0,0,0,140,61,8,2
8418,61,7,10,17,8,6,13,5,2,0,3,0.4,38741.0,66,1,0,1,3,2,0,0,0,0,0,0.0,0,0,133,60,7,3
1362,449,33,87,64,175,16,74,13,6,1,6,0.0769230769230769,31907.0,52,2,0,1,1,0,0,0,0,0,0,0.0,0,0,146,75,7,3
7152,37,12,0,13,2,0,10,4,1,0,3,0.25,27100.0,41,3,1,0,3,1,0,0,0,0,0,0.0,0,0,145,64,7,3
10033,38,2,3,10,11,2,10,4,1,0,3,0.25,31163.0,51,1,0,1,2,1,0,0,0,0,0,0.0,0,0,135,54,6,3
9349,1131,693,21,118,110,147,42,22,6,5,11,0.0454545454545454,92533.0,39,2,1,0,2,0,1,0,0,0,1,0.4,0,0,136,84,2,4
274,34,9,3,15,2,3,2,5,2,0,3,0.4,34853.0,51,2,0,1,3,2,0,0,0,0,0,0.0,0,0,136,75,6,3
3388,294,129,26,67,3,67,2,12,6,1,5,0.4166666666666667,70844.0,57,2,0,1,3,2,0,0,0,0,0,0.0,0,0,138,16,7,2
922,48,16,2,11,3,0,16,4,1,1,2,0.5,31086.0,45,1,1,0,4,2,0,0,1,0,0,0.2,0,0,144,79,8,3
8588,289,201,2,43,3,5,35,11,5,1,5,0.3636363636363636,60544.0,63,2,1,0,4,2,0,0,0,0,0,0.0,0,0,152,92,6,2
2518,30,5,4,5,4,2,10,3,0,1,2,0.3333333333333333,20491.0,38,1,1,0,2,0,0,0,0,0,0,0.0,0,0,147,16,7,3
574,125,14,36,11,3,26,35,6,1,1,4,0.1666666666666666,42523.0,60,2,1,0,2,0,0,0,0,0,0,0.0,0,0,132,96,2,0
3220,156,29,12,59,19,1,36,7,3,0,4,0.2857142857142857,39922.0,41,2,1,0,3,1,0,0,0,0,0,0.0,0,0,147,30,8,3
5967,70,26,2,19,10,5,8,6,2,1,3,0.5,33402.0,72,2,1,0,4,2,0,0,0,0,0,0.0,0,0,142,60,8,2
1183,22,9,1,4,3,2,3,3,1,0,2,0.3333333333333333,36408.0,75,3,1,0,4,2,0,0,0,0,0,0.0,0,0,139,11,6,2
6856,65,14,0,23,4,5,19,6,3,0,3,0.5,21645.0,45,2,1,0,3,1,0,0,0,0,0,0.0,1,0,152,75,9,3
