Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Marital_Status_Grouped,Marital_Merged_Couples,Marital_Merged_Single_Household,Marital_Merged_Unknown,Age,Total_Children,Total_Household_Size,Total_Spending,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency
2,65106.0,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,973,131,0.2,27
4,69969.0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,Couples,1,0,0,59,0,2,1536,140,0.4,13
2,67433.0,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,Couples,1,0,0,72,2,4,992,142,0.2,28
4,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,Couples,1,0,0,57,1,3,1529,146,0.2,34
2,74716.0,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,860,140,0.0,17
2,68118.0,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,1,2,928,138,0.0,23
4,55158.0,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,Couples,1,0,0,54,2,4,418,153,0.0,18
0,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,Couples,1,0,0,69,1,3,587,153,0.0,16
2,74190.0,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,641,132,0.0,19
2,39356.0,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,23,133,0.2,4
2,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,Couples,1,0,0,55,0,2,2279,140,0.4,23
4,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,51,2,3,49,131,0.2,6
4,90687.0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,Single_Household,0,1,0,41,0,1,1779,143,0.2,17
3,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,Couples,1,0,0,42,0,2,1804,137,0.4,27
2,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,2,4,48,142,0.0,8
2,47139.0,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,72,2,3,83,134,0.0,7
2,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,Single_Household,0,1,0,49,0,1,1862,139,0.6,17
4,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,61,2,4,793,151,0.0,29
2,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,84,147,0.0,9
4,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,76,1,3,183,140,0.0,10
0,85485.0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,0,1,1383,130,0.0,19
2,55956.0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,Couples,1,0,0,80,0,2,999,133,0.2,16
3,64191.0,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,1,2,825,147,0.0,24
2,38808.0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,52,1,2,246,152,0.2,14
3,57183.0,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,2,4,610,145,0.0,25
3,23748.0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,1,2,76,149,0.0,9
2,66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,1286,146,0.2,22
3,37368.0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,30,136,0.2,4
2,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,Couples,1,0,0,60,3,5,99,148,0.0,8
2,71847.0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,Single_Household,0,1,0,46,0,1,1192,151,0.2,22
2,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,362,137,0.0,18
2,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,Couples,1,0,0,41,0,2,2130,153,0.2,19
0,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,Single_Household,0,1,0,53,0,1,1229,153,0.4,28
4,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,2,4,38,151,0.0,6
3,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,0,2,485,141,0.0,17
1,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,0,2,434,150,0.0,13
2,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,44,146,0.0,5
4,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,Couples,1,0,0,52,1,3,496,149,0.2,18
0,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,2,4,78,143,0.0,7
3,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,Couples,1,0,0,52,0,2,2346,147,0.6,23
2,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,0,2,794,148,0.0,21
2,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,0,2,17,140,0.0,4
2,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,1,2,26,141,0.0,5
0,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,76,133,0.0,8
4,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,47,2,3,15,137,0.0,4
4,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,2,3,62,133,0.0,7
3,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,1,3,198,133,0.0,10
4,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,49,138,0.0,5
2,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,Couples,1,0,0,58,1,3,802,142,0.2,25
2,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,Couples,1,0,0,78,0,2,1736,134,0.2,15
2,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,46,2,3,57,148,0.0,10
2,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,Couples,1,0,0,71,0,2,2302,146,0.6,18
0,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,39,0,2,37,134,0.0,6
2,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,2,3,310,146,0.0,16
2,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,Couples,1,0,0,45,0,2,1305,150,0.2,19
2,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,1,3,832,142,0.0,26
2,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,401,145,0.0,19
4,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,Couples,1,0,0,59,0,2,1501,131,0.4,23
2,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,Couples,1,0,0,42,0,2,1189,135,0.8,28
2,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,1194,141,0.0,32
4,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,1,3,656,135,0.0,21
3,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,0,1,1540,149,0.0,23
3,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,311,140,0.0,15
0,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,69,1,3,820,138,0.0,26
0,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,35,1,3,274,136,0.0,14
4,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,62,2,3,57,144,0.0,9
2,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,448,139,0.0,17
0,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,2,4,44,131,0.0,5
2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,2,4,102,141,0.0,8
2,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,61,135,0.0,5
3,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,0,2,1643,144,0.0,27
3,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,1,3,397,143,0.0,15
2,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,Couples,1,0,0,56,1,3,1121,136,0.2,26
2,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,Single_Household,0,1,0,47,2,3,473,152,0.2,16
1,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,50,133,0.0,8
3,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,62,1,3,1678,147,0.0,28
2,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,0,2,58,132,0.0,7
4,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,170,139,0.0,9
3,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,42,0,1,373,137,0.0,2
4,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,Couples,1,0,0,79,0,2,1196,137,0.2,17
2,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,101,134,0.0,8
2,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,Couples,1,0,0,55,2,4,316,149,0.0,17
2,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,Couples,1,0,0,62,1,3,1400,139,0.4,21
2,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,76,0,1,1424,141,0.0,27
3,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,Couples,1,0,0,46,1,3,844,153,0.6,20
2,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,311,139,0.0,13
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,0,2,1149,144,0.0,17
3,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,0,2,129,132,0.0,8
2,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,72,1,2,32,138,0.0,5
2,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,42,1,2,299,153,0.0,14
2,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,Couples,1,0,0,62,1,3,320,131,0.2,13
3,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,1,3,441,149,0.0,16
3,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,Couples,1,0,0,75,2,4,1178,151,0.2,28
2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,34,0,2,85,147,0.0,6
1,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,42,1,2,24,145,0.0,4
2,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,112,146,0.0,8
0,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,1,3,30,147,0.0,5
4,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,0,2,410,142,0.0,16
2,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,800,140,0.2,24
4,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,62,0,1,1313,144,0.0,20
4,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,0,2,1483,145,0.0,23
2,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,31,0,1,1258,138,0.0,17
2,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,37,1,3,28,150,0.0,4
2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,227,135,0.0,11
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,Couples,1,0,0,42,0,2,1555,150,0.2,20
2,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,62,1,2,861,146,0.0,23
2,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,103,144,0.2,8
4,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,78,0,1,634,132,0.0,19
2,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,0,1,1918,136,0.0,19
3,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,2,3,131,139,0.0,10
2,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,56,2,4,586,151,0.0,22
1,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,Couples,1,0,0,32,1,3,62,137,0.2,7
2,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,50,2,3,447,143,0.0,22
0,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,0,2,939,153,0.0,27
0,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,47,1,2,797,141,0.2,15
3,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,66,1,2,1143,152,0.0,16
2,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,415,138,0.0,17
2,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,30,137,0.0,5
3,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,1,2,187,136,0.0,12
2,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,1,3,251,131,0.0,11
2,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,237,132,0.0,12
0,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,2,4,91,136,0.0,8
3,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,3,4,35,144,0.0,6
4,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,64,1,2,493,151,0.2,22
4,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,971,146,0.0,28
2,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,64,1,2,371,149,0.0,17
2,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,3,4,396,136,0.0,20
2,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,Couples,1,0,0,39,1,3,68,140,0.2,7
3,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,322,142,0.2,15
3,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,69,1,2,222,132,0.0,10
0,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,177,142,0.0,12
2,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,45,151,0.0,6
2,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,Couples,1,0,0,76,0,2,1899,135,0.4,20
0,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,22,140,0.0,6
2,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,2,4,41,149,0.0,5
2,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,0,2,1440,132,0.0,21
3,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,2,4,325,139,0.0,17
2,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,95,139,0.0,10
4,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,42,134,0.0,5
0,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,2,3,72,150,0.0,6
4,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,20,131,0.0,7
3,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,789,141,0.0,23
2,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,50,2,3,15,131,0.0,4
2,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,1,2,59,135,0.0,8
3,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,1,2,908,144,0.0,22
4,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,2,4,417,149,0.0,14
2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,63,2,4,289,152,0.0,15
2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,769,133,0.0,21
2,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,1,3,188,132,0.0,10
2,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,67,1,2,354,153,0.0,14
3,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,727,151,0.0,26
4,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,146,153,0.0,11
3,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,1,3,319,145,0.0,16
3,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,1,3,794,136,0.0,22
2,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,1,3,454,152,0.0,18
4,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,71,2,3,152,152,0.0,11
4,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,1,3,797,151,0.0,22
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,Couples,1,0,0,52,1,3,1690,143,0.6,16
3,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,2,4,20,134,0.0,4
2,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,Couples,1,0,0,80,0,2,1428,135,0.2,21
2,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,34,1,2,209,147,0.0,11
2,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,45,1,2,545,143,0.0,19
1,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,0,2,96,148,0.0,6
2,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,76,0,2,222,134,0.0,10
2,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,3,5,61,133,0.0,7
2,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,2,4,44,135,0.0,9
4,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,3,5,8,133,0.0,4
0,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,0,1,817,139,0.0,23
2,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,58,1,2,1371,150,0.2,23
4,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,42,134,0.0,5
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,0,2,60,148,0.0,5
2,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,78,144,0.0,9
4,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,23,145,0.0,4
4,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,19,139,0.0,4
0,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,2,3,61,133,0.0,7
2,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,0,1,449,146,0.0,14
3,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,1,3,37,145,0.0,5
0,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,51,1,2,38,134,0.0,5
2,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,Couples,1,0,0,39,0,2,1131,136,0.4,23
2,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,51,2,3,34,136,0.0,7
