Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Kidhome,Teenhome,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Campaign_Response_Rate,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,ID
58,10,7,25,6,3,7,6,3,0,3,0.16666666666666666,24711.0,42,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,86,7,7937
170,97,4,44,6,1,18,8,3,1,4,0.125,45503.0,49,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,54,5,839
373,67,11,26,4,3,262,2,1,0,1,0.0,6560.0,42,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,137,2,17,4246
1196,345,53,528,98,75,97,16,8,3,5,0.0625,71604.0,79,4,1,0,0,0,2,0,0,0,1,0,0,1,0.3333333333333333,0,138,3,4,158
101,6,5,17,3,24,46,6,2,2,2,0.3333333333333333,27244.0,45,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,134,84,7,4832
316,73,57,100,71,15,0,12,6,1,5,0.4166666666666667,48752.0,55,2,1,0,1,1,4,2,0,0,0,0,0,1,0.16666666666666666,0,149,8,9,5621
1400,711,36,217,172,96,168,18,7,4,7,0.16666666666666666,71434.0,62,2,1,0,0,1,3,1,1,0,0,1,0,0,0.3333333333333333,0,140,4,4,1945
1424,774,70,118,182,187,93,26,4,9,13,0.038461538461538464,90842.0,76,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,141,57,1,5147
844,163,0,480,0,126,75,19,6,5,8,0.05263157894736842,88097.0,46,3,1,0,1,0,3,1,1,0,0,1,1,1,0.6666666666666666,0,153,24,9,2535
311,82,33,54,71,30,41,11,5,2,4,0.18181818181818182,51948.0,49,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,140,51,5,11039
1149,358,108,413,141,97,32,16,2,8,6,0.0625,71853.0,42,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,144,29,1,9495
129,66,2,40,4,3,14,7,3,1,3,0.14285714285714285,35876.0,41,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,13,6,9635
32,13,6,7,0,3,3,4,1,0,3,0.25,40049.0,72,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,139,23,6,2173
299,139,13,78,20,13,36,11,7,1,3,0.2727272727272727,39660.0,42,2,0,1,1,0,2,1,0,0,0,0,0,1,0.16666666666666666,0,153,36,9,942
320,274,0,21,4,6,15,12,5,1,6,0.08333333333333333,50127.0,62,2,1,0,0,1,3,1,0,0,0,1,0,0,0.16666666666666666,0,131,88,6,9386
441,262,6,61,0,10,102,13,5,2,6,0.23076923076923078,43263.0,47,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,150,2,5,5510
1178,1099,0,45,0,0,34,17,3,4,10,0.6470588235294118,62845.0,75,3,1,0,1,1,4,2,0,0,0,1,0,1,0.3333333333333333,0,151,3,8,873
85,32,0,8,23,4,18,5,1,0,4,0.2,18929.0,34,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,147,15,6,2253
24,2,4,2,0,11,5,3,1,0,2,0.3333333333333333,24367.0,42,0,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,146,58,9,5181
112,6,10,21,19,14,42,6,2,1,3,0.3333333333333333,33249.0,49,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,147,11,6,979
30,6,7,4,3,4,6,4,1,0,3,0.25,26887.0,65,1,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,27,6,10390
410,135,46,92,65,61,11,14,5,2,7,0.14285714285714285,50150.0,41,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,143,32,5,4698
800,641,7,84,0,30,38,21,10,4,7,0.14285714285714285,62061.0,48,2,1,0,0,1,3,1,0,0,0,1,0,0,0.16666666666666666,0,140,12,6,7793
1313,714,76,395,116,0,12,19,4,6,9,0.05263157894736842,85696.0,62,4,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,144,88,1,1745
1483,794,73,573,0,29,14,22,4,8,10,0.045454545454545456,76542.0,68,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,145,91,2,10590
1258,420,0,452,182,64,140,16,6,6,4,0.0625,70515.0,31,2,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,138,12,2,5080
28,1,2,7,4,3,11,3,0,1,2,0.3333333333333333,18227.0,37,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,150,21,8,8369
227,86,12,75,33,15,6,10,4,1,5,0.1,69139.0,59,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,135,23,4,5232
1555,823,25,459,124,29,95,19,6,6,7,0.05263157894736842,69109.0,42,2,1,0,0,0,2,0,0,0,0,0,1,1,0.3333333333333333,0,150,10,4,2407
861,231,161,215,171,30,53,21,8,2,11,0.09523809523809523,69627.0,62,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,146,35,5,3834
103,8,15,27,0,20,33,6,3,1,2,0.3333333333333333,38136.0,46,2,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,145,69,8,7912
634,182,17,259,77,70,29,18,6,2,10,0.05555555555555555,62159.0,78,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,132,68,4,7712
1918,557,129,984,193,37,18,18,5,8,5,0.05555555555555555,80695.0,61,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,136,85,2,1065
131,79,1,31,4,4,12,7,2,1,4,0.42857142857142855,33316.0,53,3,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,139,34,6,7275
586,368,24,68,38,0,88,16,8,2,6,0.375,58554.0,56,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,151,55,7,1343
62,6,4,14,8,8,22,5,2,1,2,0.4,17256.0,32,0,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,137,10,8,1384
447,160,15,196,15,11,50,14,6,1,7,0.5714285714285714,53034.0,50,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,143,30,8,9967
939,488,21,238,56,108,28,26,8,7,11,0.038461538461538464,52203.0,74,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,153,36,6,6181
797,691,7,69,0,7,23,11,2,2,7,0.36363636363636365,59601.0,47,1,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,141,14,8,10507
1143,543,10,205,160,143,82,15,6,3,6,0.06666666666666667,75154.0,66,3,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,152,79,3,2674
415,254,7,108,20,0,26,14,6,3,5,0.21428571428571427,47025.0,48,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,138,52,6,2698
30,5,4,10,2,2,7,4,1,0,3,0.25,37971.0,51,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,137,97,8,3231
187,112,19,21,16,14,5,9,4,1,4,0.3333333333333333,41335.0,56,3,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,136,24,7,4096
251,134,11,59,15,2,30,10,3,2,5,0.1,67267.0,66,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,132,0,2,10476
237,143,6,52,11,8,17,10,4,1,5,0.2,57338.0,49,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,132,96,5,5948
91,51,4,24,4,7,1,6,2,0,4,0.3333333333333333,50523.0,64,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,136,89,6,9140
35,27,0,5,0,0,3,4,1,0,3,0.5,35791.0,59,3,0,1,2,1,4,3,0,0,0,0,0,0,0.0,0,144,94,8,10258
493,459,0,24,6,0,4,16,4,5,7,0.375,50611.0,64,4,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,151,98,6,5675
971,689,8,167,11,8,88,23,8,4,11,0.21739130434782608,56242.0,55,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,146,72,6,4743
371,283,10,38,0,13,27,13,7,2,4,0.3076923076923077,48904.0,64,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,149,1,8,8805
396,347,0,35,4,3,7,14,4,2,8,0.42857142857142855,56243.0,49,2,0,1,1,2,4,3,0,0,0,0,0,0,0.0,0,136,26,5,1542
68,5,13,14,0,5,31,5,2,1,2,0.4,21355.0,39,2,1,0,1,0,3,1,0,0,1,0,0,1,0.3333333333333333,0,141,5,6,6770
322,280,0,18,0,0,24,12,5,1,6,0.25,57420.0,53,3,1,0,0,1,3,1,0,0,0,1,0,0,0.16666666666666666,0,142,22,7,8773
222,95,14,64,2,9,38,9,4,2,3,0.1111111111111111,46390.0,69,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,132,56,7,10420
177,84,10,34,11,10,28,8,3,1,4,0.5,54342.0,68,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,142,74,6,7514
45,18,3,17,3,0,4,5,2,0,3,0.2,20895.0,51,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,151,24,9,793
1899,992,24,694,51,19,119,20,5,10,5,0.0,92344.0,76,2,1,0,0,0,2,0,0,0,1,0,1,0,0.3333333333333333,0,136,9,1,10909
22,9,1,7,0,3,2,4,1,0,3,0.5,26907.0,48,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,141,10,7,8702
41,19,1,17,2,0,2,4,1,0,3,0.25,44964.0,44,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,149,35,8,4791
1440,709,93,374,104,80,80,20,8,6,6,0.05,75507.0,45,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,56,3,2963
325,158,0,76,13,7,71,11,4,4,3,0.5454545454545454,53761.0,52,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,139,7,5,8216
95,10,14,29,4,2,36,7,2,1,4,0.42857142857142855,22682.0,51,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,51,4,8140
42,25,1,13,0,0,3,4,1,0,3,0.25,38887.0,52,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,134,17,7,10146
72,8,4,12,15,4,29,4,1,1,2,0.5,41658.0,49,1,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,150,30,4,5289
20,14,0,6,0,0,0,5,2,0,3,0.4,29791.0,52,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,132,21,5,2587
789,622,7,115,30,0,15,21,6,3,12,0.09523809523809523,63915.0,68,3,1,0,0,2,4,2,0,0,0,0,0,0,0.0,0,141,2,5,4405
15,11,0,3,0,0,1,3,1,0,2,0.3333333333333333,39996.0,50,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,131,85,6,8663
59,25,3,16,8,5,2,6,2,1,3,0.3333333333333333,26759.0,52,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,135,65,6,2589
908,635,15,100,20,7,131,21,9,3,9,0.047619047619047616,63841.0,56,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,64,6,3421
417,100,64,79,65,0,109,12,6,2,4,0.16666666666666666,51039.0,55,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,149,11,7,10490
289,201,2,43,3,5,35,11,5,1,5,0.36363636363636365,60544.0,63,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,153,92,6,4094
769,642,14,49,0,7,57,20,9,2,9,0.05,65685.0,52,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,54,5,9958
188,97,1,41,6,2,41,8,4,1,3,0.25,37716.0,71,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,132,4,7,2534
354,204,5,39,17,0,89,11,5,2,4,0.2727272727272727,36864.0,67,2,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,153,53,8,4188
727,513,7,133,46,14,14,20,8,4,8,0.3,44511.0,54,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,151,39,8,6613
146,88,3,21,4,1,29,7,3,0,4,0.5714285714285714,36947.0,57,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,153,49,9,10827
319,172,12,112,8,0,15,12,6,1,5,0.3333333333333333,47352.0,73,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,145,70,7,5491
794,329,35,222,130,35,43,20,7,5,8,0.1,67087.0,71,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,137,40,4,8402
454,296,13,104,11,13,17,15,4,2,9,0.2,57045.0,74,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,152,40,3,8783
152,100,2,16,2,1,31,7,3,2,2,0.5714285714285714,36957.0,71,4,0,1,1,1,3,2,0,0,0,0,0,1,0.16666666666666666,0,152,43,9,10010
797,422,7,238,69,46,15,21,7,2,12,0.047619047619047616,69389.0,47,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,151,17,4,618
1690,1218,16,272,104,0,80,14,5,3,6,0.14285714285714285,80134.0,52,2,1,0,1,0,3,1,1,0,0,1,1,1,0.6666666666666666,0,144,40,6,9121
20,5,1,7,2,1,4,3,1,0,2,0.3333333333333333,43142.0,55,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,134,84,7,361
1428,507,93,520,242,40,26,20,5,10,5,0.05,80589.0,80,2,1,0,0,0,2,0,1,0,0,0,0,1,0.3333333333333333,0,135,25,1,4310
209,52,12,50,4,36,55,8,5,0,3,0.375,34412.0,34,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,147,62,9,2678
545,191,56,139,51,8,100,15,4,3,8,0.26666666666666666,57537.0,45,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,143,83,4,6376
96,2,23,11,8,6,46,5,2,1,2,0.2,22634.0,58,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,148,47,8,524
222,68,28,39,16,30,41,9,2,2,5,0.1111111111111111,51315.0,76,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,134,45,2,10341
61,20,4,10,6,4,17,5,2,0,3,0.4,36026.0,52,2,1,0,2,1,5,3,0,0,0,0,0,0,0.0,0,134,34,6,5654
44,20,3,16,0,4,1,6,2,0,4,0.5,24639.0,51,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,135,3,6,4098
8,7,0,1,0,0,0,3,1,0,2,0.3333333333333333,34578.0,52,4,1,0,2,1,5,3,0,0,0,0,0,0,0.0,0,133,1,6,5824
817,279,172,74,38,8,246,22,2,10,10,0.045454545454545456,65704.0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,139,18,1,7000
1371,977,12,253,16,12,101,19,4,3,12,0.21052631578947367,63810.0,58,2,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,150,45,8,2561
42,30,1,8,0,0,3,4,1,0,3,0.25,54132.0,55,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,135,81,7,5229
60,6,1,7,23,4,19,4,1,1,2,0.25,18690.0,65,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,148,77,8,4086
78,3,18,26,11,8,12,6,2,0,4,0.5,28164.0,54,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,144,23,7,2428
23,14,0,2,0,0,7,3,1,0,2,0.3333333333333333,34596.0,50,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,145,48,8,8254
19,10,1,7,0,0,1,3,1,0,2,0.3333333333333333,43269.0,52,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,61,8,2836
61,7,10,17,8,6,13,5,2,0,3,0.4,38741.0,66,1,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,133,60,7,8418
449,33,87,64,175,16,74,13,6,1,6,0.07692307692307693,31907.0,52,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,146,75,7,1362
37,12,0,13,2,0,10,4,1,0,3,0.25,27100.0,41,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,145,64,7,7152
38,2,3,10,11,2,10,4,1,0,3,0.25,31163.0,51,1,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,135,54,6,10033
1131,693,21,118,110,147,42,22,6,5,11,0.045454545454545456,92533.0,39,2,1,0,0,0,2,0,1,0,0,0,1,0,0.3333333333333333,0,136,84,2,9349
34,9,3,15,2,3,2,5,2,0,3,0.4,34853.0,51,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,136,75,6,274
294,129,26,67,3,67,2,12,6,1,5,0.4166666666666667,70844.0,57,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,138,16,7,3388
48,16,2,11,3,0,16,4,1,1,2,0.5,31086.0,45,1,1,0,1,1,4,2,0,0,1,0,0,0,0.16666666666666666,0,144,79,8,922
289,201,2,43,3,5,35,11,5,1,5,0.36363636363636365,60544.0,63,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,153,92,6,8588
30,5,4,5,4,2,10,3,0,1,2,0.3333333333333333,20491.0,38,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,147,16,7,2518
125,14,36,11,3,26,35,6,1,1,4,0.16666666666666666,42523.0,60,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,96,2,574
156,29,12,59,19,1,36,7,3,0,4,0.2857142857142857,39922.0,41,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,147,30,8,3220
70,26,2,19,10,5,8,6,2,1,3,0.5,33402.0,72,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,142,60,8,5967
22,9,1,4,3,2,3,3,1,0,2,0.3333333333333333,36408.0,75,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,139,11,6,1183
65,14,0,23,4,5,19,6,3,0,3,0.5,21645.0,45,2,1,0,1,0,3,1,0,0,0,0,0,1,0.16666666666666666,0,152,75,9,6856
1930,972,19,595,180,26,138,20,3,7,10,0.15,78427.0,76,3,0,1,0,0,1,0,1,0,0,0,0,1,0.3333333333333333,0,151,36,3,4530
2283,966,168,672,246,105,126,22,7,5,10,0.045454545454545456,82657.0,78,2,1,0,0,0,2,0,1,0,0,1,0,0,0.3333333333333333,0,139,71,4,1553
310,99,27,102,28,48,6,12,2,2,8,0.08333333333333333,51876.0,66,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,139,88,1,4682
1319,482,35,553,72,160,17,17,4,4,9,0.058823529411764705,78041.0,53,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,149,93,2,8204
879,714,8,99,11,0,47,22,10,7,5,0.18181818181818182,52852.0,67,2,1,0,0,1,3,1,0,0,1,0,0,0,0.16666666666666666,0,149,93,8,5221
1244,587,54,348,71,54,130,16,4,4,8,0.0625,70038.0,42,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,138,54,2,1232
690,399,27,159,58,8,39,13,4,4,5,0.3076923076923077,69401.0,51,1,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,41,2,1927
209,56,10,92,19,7,25,9,3,2,4,0.3333333333333333,46053.0,52,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,147,46,5,5788
1134,227,151,573,98,54,31,16,3,4,9,0.0625,77343.0,59,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,131,28,1,6652
1507,703,102,601,0,58,43,22,3,11,8,0.045454545454545456,73892.0,71,2,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,138,40,1,6246
57,37,0,17,0,0,3,5,2,0,3,0.2,40304.0,57,4,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,139,82,7,5975
529,167,13,180,86,13,70,15,7,3,5,0.13333333333333333,32727.0,59,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,152,38,8,6875
1091,458,81,356,106,50,40,15,4,4,7,0.06666666666666667,68695.0,55,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,130,3,2,4399
180,91,3,52,2,1,31,8,4,0,4,0.375,43300.0,53,2,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,151,87,8,4042
77,15,8,16,11,5,22,6,2,0,4,0.6666666666666666,26290.0,52,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,148,49,6,2157
2349,1302,68,731,89,114,45,25,6,7,12,0.0,93790.0,54,2,0,1,0,0,1,0,1,0,0,1,1,1,0.6666666666666666,0,135,16,2,10133
534,153,64,123,116,64,14,16,5,2,9,0.125,38410.0,50,4,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,152,65,6,2525
556,508,5,21,7,5,10,17,7,3,7,0.23529411764705882,64866.0,74,3,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,135,9,5,8233
637,290,59,177,77,5,29,18,4,6,8,0.3888888888888889,57957.0,65,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,1,141,24,3,9483
46,38,0,2,0,0,6,4,1,0,3,0.25,46015.0,69,4,1,0,1,1,4,2,0,1,1,0,0,0,0.3333333333333333,0,133,25,7,2945
44,2,13,6,7,5,11,6,3,0,3,0.5,16531.0,46,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,130,43,7,10403
47,30,0,10,2,0,5,4,1,0,3,0.25,28072.0,38,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,142,10,7,5074
795,386,23,95,54,41,196,18,2,11,5,0.2222222222222222,49476.0,61,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,143,29,2,10524
586,443,10,75,0,10,48,17,8,1,8,0.23529411764705882,50725.0,71,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,45,8,4690
1574,901,31,345,75,31,191,19,4,4,11,0.05263157894736842,83844.0,72,2,1,0,0,0,2,0,0,0,0,0,1,0,0.16666666666666666,0,144,57,1,7521
13,9,0,3,0,0,1,3,0,0,3,0.3333333333333333,41145.0,74,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,135,20,3,7196
1471,846,84,352,91,56,42,21,9,4,8,0.19047619047619047,67419.0,54,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,148,29,5,4406
65,8,3,9,19,4,22,5,1,1,3,0.6,23162.0,54,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,136,82,6,9672
175,72,7,58,13,1,24,8,4,1,3,0.5,34380.0,47,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,144,68,8,4864
40,29,0,5,0,1,5,4,1,0,3,0.25,34704.0,58,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,144,65,5,4706
1078,169,24,553,188,0,144,17,8,5,4,0.058823529411764705,94871.0,55,4,1,0,0,2,4,2,0,0,0,1,1,1,0.5,0,152,99,7,4070
1115,460,35,422,33,12,153,19,6,6,7,0.10526315789473684,65148.0,66,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,150,9,4,25
134,69,8,26,12,7,12,7,3,0,4,0.2857142857142857,39898.0,70,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,20,7,3697
1540,556,14,717,210,0,43,22,7,5,10,0.045454545454545456,64857.0,68,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,150,78,4,217
87,73,0,13,0,1,0,6,2,1,3,0.16666666666666666,59892.0,54,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,138,26,3,4220
217,112,1,54,7,7,36,9,3,2,4,0.1111111111111111,41020.0,37,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,138,68,3,5286
1034,944,0,60,0,0,30,25,7,5,13,0.08,57072.0,63,4,1,0,0,1,3,1,0,0,1,0,0,0,0.16666666666666666,0,135,79,5,9559
1180,265,199,303,234,9,170,24,10,2,12,0.2916666666666667,60474.0,45,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,25,7,2849
819,526,28,135,10,21,99,20,5,3,12,0.15,62807.0,64,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,152,83,5,7787
32,2,3,12,3,5,7,4,1,0,3,0.25,19414.0,43,1,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,32,8,3102
46,2,4,9,10,5,16,4,1,0,3,0.5,19107.0,44,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,49,7,5868
1159,378,97,259,197,194,34,16,7,3,6,0.125,75484.0,48,1,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,153,50,4,8370
860,553,25,142,65,67,8,22,6,3,13,0.13636363636363635,70379.0,48,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,146,84,4,9988
1631,751,127,687,20,15,31,14,4,6,4,0.07142857142857142,79419.0,54,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,130,96,2,2939
444,406,0,30,0,0,8,15,8,2,5,0.4666666666666667,64014.0,78,4,1,0,2,1,5,3,1,0,0,0,0,0,0.16666666666666666,0,131,56,7,5529
1910,1449,89,161,69,35,107,27,11,8,8,0.07407407407407407,76998.0,69,2,1,0,0,1,3,1,0,0,0,0,1,0,0.16666666666666666,0,148,85,6,9743
380,123,17,171,39,0,30,13,6,2,5,0.38461538461538464,49854.0,52,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,138,63,6,5763
736,267,42,309,55,42,21,20,7,4,9,0.5,60585.0,53,4,1,0,1,1,4,2,0,0,0,0,0,1,0.16666666666666666,0,142,17,5,3478
269,209,0,40,3,2,15,11,6,1,4,0.36363636363636365,42873.0,74,4,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,148,11,8,7494
2524,1259,172,815,97,148,33,28,7,11,10,0.03571428571428571,87679.0,36,2,1,0,0,0,2,0,1,0,1,0,1,1,0.6666666666666666,0,141,62,4,1763
612,344,35,178,15,23,17,18,7,2,9,0.3888888888888889,57867.0,46,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,48,6,7250
75,22,3,30,0,5,15,6,2,0,4,0.3333333333333333,35765.0,34,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,137,86,6,2005
1045,247,161,295,210,85,47,24,4,7,13,0.08333333333333333,65492.0,65,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,135,73,2,10770
55,38,0,12,3,1,1,5,2,0,3,0.2,32952.0,47,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,137,36,7,6885
1064,896,10,101,13,10,34,15,4,2,9,0.4,53374.0,55,4,1,0,0,1,3,1,0,0,1,0,0,1,0.3333333333333333,0,153,34,9,2072
1443,931,56,253,91,98,14,21,9,5,7,0.19047619047619047,71706.0,65,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,150,16,5,9463
1366,758,12,385,33,89,89,29,9,7,13,0.034482758620689655,68487.0,36,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,148,48,4,6318
436,216,9,57,20,9,125,12,4,3,5,0.5833333333333334,53253.0,49,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,147,61,5,4093
38,2,3,10,11,2,10,4,1,0,3,0.25,31163.0,51,1,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,135,54,6,5751
436,244,15,108,4,15,50,14,7,1,6,0.42857142857142855,42014.0,47,2,1,0,1,0,3,1,0,0,0,0,0,1,0.16666666666666666,0,153,56,8,3340
747,539,6,91,8,6,97,19,8,2,9,0.6842105263157895,54108.0,51,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,150,74,8,3594
1396,1181,26,120,17,13,39,20,5,10,5,0.1,49667.0,69,4,0,1,0,0,1,0,0,0,1,0,0,1,0.3333333333333333,0,153,35,8,3584
